species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
827,215314,2,1.0,66,5,256,14125.131072607484,-1,1.0,-0.5454545454545454,-81.79549943349588
827,215314,3,2.8899999999999997,62,4,220,8726.628109996756,0,0.11000000000000032,0.0,18.74162368163783
827,215314,4,3.24,57,4,220,9888.608778258302,-1,-0.2400000000000002,-0.3508771929824561,17.38744156083269
827,215314,5,3.24,55,3,200,10879.692947225765,0,-0.2400000000000002,-0.32727272727272727,-29.051496837644365
827,215314,6,3.24,49,3,182,9281.860621155325,1,0.7599999999999998,-0.3673469387755102,17.139881403217576
827,215314,7,4.41,48,4,164,10121.714809912986,1,-0.41000000000000014,0.0,6.200039770095107
827,215349,1,9.0,65,5,227,13964.123489583333,0,3.0,0.4461538461538462,2.477039738833096
827,215349,2,12.25,66,5,256,14125.131072607484,-1,11.75,-0.5454545454545454,-81.79549943349588
827,215349,3,24.010000000000005,62,4,220,8726.628109996756,0,2.989999999999995,0.0,18.74162368163783
827,215349,4,27.040000000000003,57,4,220,9888.608778258302,-1,-0.0400000000000027,-0.3508771929824561,17.38744156083269
827,215349,5,27.040000000000003,55,3,200,10879.692947225765,0,1.9599999999999973,-0.32727272727272727,-29.051496837644365
827,215349,6,29.160000000000004,49,3,182,9281.860621155325,1,-0.1600000000000037,-0.3673469387755102,17.139881403217576
827,215349,7,29.160000000000004,48,4,164,10121.714809912986,1,2.8399999999999963,0.0,6.200039770095107
827,457443,7,1.44,48,4,164,10121.714809912986,1,-0.43999999999999995,0.0,6.200039770095107
1677,215266,1,2.25,65,4,227,13964.123489583333,2,1.75,0.4461538461538462,2.477039738833096
1677,215266,2,4.0,66,6,256,14125.131072607484,0,2.0,-0.5454545454545454,-81.79549943349588
1677,215266,3,6.25,62,6,220,8726.628109996756,0,0.75,0.0,18.74162368163783
1677,215266,4,7.290000000000001,57,6,220,9888.608778258302,-1,-0.2900000000000009,-0.3508771929824561,17.38744156083269
1677,215266,5,7.290000000000001,55,5,200,10879.692947225765,0,-0.2900000000000009,-0.32727272727272727,-29.051496837644365
1677,215266,6,7.290000000000001,49,5,182,9281.860621155325,0,-0.2900000000000009,-0.3673469387755102,17.139881403217576
1677,215266,7,7.290000000000001,48,5,164,10121.714809912986,-5,-7.290000000000001,0.0,6.200039770095107
1677,215282,1,1.0,65,4,227,13964.123489583333,2,0.0,0.4461538461538462,2.477039738833096
1677,215282,2,1.0,66,6,256,14125.131072607484,0,0.0,-0.5454545454545454,-81.79549943349588
1677,215282,3,1.6900000000000002,62,6,220,8726.628109996756,-6,-1.6900000000000002,0.0,18.74162368163783
1677,215312,1,4.0,65,4,227,13964.123489583333,2,-2.0,0.4461538461538462,2.477039738833096
1677,215312,2,2.25,66,6,256,14125.131072607484,0,1.75,-0.5454545454545454,-81.79549943349588
1677,215312,3,4.840000000000001,62,6,220,8726.628109996756,0,-0.8400000000000007,0.0,18.74162368163783
1677,215312,4,4.840000000000001,57,6,220,9888.608778258302,-6,-4.840000000000001,-0.3508771929824561,17.38744156083269
1677,215348,1,2.25,65,4,227,13964.123489583333,2,1.75,0.4461538461538462,2.477039738833096
1677,215348,2,4.0,66,6,256,14125.131072607484,0,2.0,-0.5454545454545454,-81.79549943349588
1677,215348,3,6.25,62,6,220,8726.628109996756,0,0.75,0.0,18.74162368163783
1677,215348,4,7.839999999999999,57,6,220,9888.608778258302,-1,-0.839999999999999,-0.3508771929824561,17.38744156083269
1677,215348,5,7.839999999999999,55,5,200,10879.692947225765,0,2.160000000000001,-0.32727272727272727,-29.051496837644365
1677,215348,6,10.240000000000002,49,5,182,9281.860621155325,0,-0.240000000000002,-0.3673469387755102,17.139881403217576
1677,215348,7,10.240000000000002,48,5,164,10121.714809912986,-1,-0.240000000000002,0.0,6.200039770095107
1677,238348,2,1.0,66,6,256,14125.131072607484,0,0.0,-0.5454545454545454,-81.79549943349588
1677,238348,3,1.9599999999999997,62,6,220,8726.628109996756,0,-0.9599999999999997,0.0,18.74162368163783
1677,238348,4,1.6900000000000002,57,6,220,9888.608778258302,-1,-0.6900000000000002,-0.3508771929824561,17.38744156083269
1677,238348,5,1.9599999999999997,55,5,200,10879.692947225765,0,-0.9599999999999997,-0.32727272727272727,-29.051496837644365
1677,238348,6,1.9599999999999997,49,5,182,9281.860621155325,0,-0.9599999999999997,-0.3673469387755102,17.139881403217576
1677,238348,7,1.9599999999999997,48,5,164,10121.714809912986,-1,-0.9599999999999997,0.0,6.200039770095107
1677,238403,2,1.0,66,6,256,14125.131072607484,0,0.0,-0.5454545454545454,-81.79549943349588
1677,238403,3,1.44,62,6,220,8726.628109996756,0,-0.43999999999999995,0.0,18.74162368163783
1677,238403,4,1.44,57,6,220,9888.608778258302,-1,-0.43999999999999995,-0.3508771929824561,17.38744156083269
1677,238403,5,1.6900000000000002,55,5,200,10879.692947225765,0,0.30999999999999983,-0.32727272727272727,-29.051496837644365
1677,238403,6,2.25,49,5,182,9281.860621155325,0,-1.25,-0.3673469387755102,17.139881403217576
1677,238403,7,1.9599999999999997,48,5,164,10121.714809912986,-1,-0.9599999999999997,0.0,6.200039770095107
1677,307930,4,2.5600000000000005,57,6,220,9888.608778258302,-1,0.4399999999999995,-0.3508771929824561,17.38744156083269
1677,307930,5,3.24,55,5,200,10879.692947225765,0,-0.2400000000000002,-0.32727272727272727,-29.051496837644365
1677,307930,6,3.61,49,5,182,9281.860621155325,0,0.3900000000000001,-0.3673469387755102,17.139881403217576
