species,TreeID,census,e,Cluster,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
828,225115,1,9.0,3,56,6,184,8121.495902777778,0,3.0,-0.10714285714285714,3.7110751488095275
828,225115,2,12.25,3,54,6,178,8329.316111111111,-2,13.75,0.3333333333333333,-43.17304197530865
828,225115,3,26.009999999999998,3,59,4,196,5997.971844444444,1,19.990000000000002,-0.2542372881355932,19.38563639359699
828,225115,4,46.239999999999995,3,62,5,181,7141.724391666667,0,12.760000000000005,-0.3064516129032258,6.240484722222229
828,225115,5,59.290000000000006,3,55,5,162,7528.634444444445,0,5.709999999999994,-0.07272727272727272,5.1539381818181775
828,225115,6,65.61,3,53,5,158,7812.101044444445,-5,-65.61,0.32075471698113206,-35.34014915901895
828,306941,4,1.0,3,62,5,181,7141.724391666667,0,0.0,-0.3064516129032258,6.240484722222229
828,306941,5,1.44,3,55,5,162,7528.634444444445,0,0.56,-0.07272727272727272,5.1539381818181775
828,306941,6,2.25,3,53,5,158,7812.101044444445,-5,-2.25,0.32075471698113206,-35.34014915901895
135,225017,1,12.25,2,56,1,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
135,225017,2,12.25,2,54,1,178,8329.316111111111,1,0.75,0.3333333333333333,-43.17304197530865
135,225017,3,13.690000000000001,2,59,2,196,5997.971844444444,-2,-13.690000000000001,-0.2542372881355932,19.38563639359699
135,270663,3,4.41,2,59,2,196,5997.971844444444,-1,3.59,-0.2542372881355932,19.38563639359699
135,270663,4,8.41,2,62,1,181,7141.724391666667,0,3.59,-0.3064516129032258,6.240484722222229
135,270663,5,12.96,2,55,1,162,7528.634444444445,1,5.039999999999999,-0.07272727272727272,5.1539381818181775
135,270663,6,18.49,2,53,2,158,7812.101044444445,3,1.5100000000000016,0.32075471698113206,-35.34014915901895
135,270663,7,20.25,2,57,5,175,5939.07313901644,-1,-0.25,-0.17543859649122806,38.982669642553255
135,346360,6,1.6900000000000002,2,53,2,158,7812.101044444445,3,1.3099999999999998,0.32075471698113206,-35.34014915901895
135,346360,7,3.61,2,57,5,175,5939.07313901644,-5,-3.61,-0.17543859649122806,38.982669642553255
135,456339,7,1.44,2,57,5,175,5939.07313901644,-1,-0.43999999999999995,-0.17543859649122806,38.982669642553255
135,456342,7,1.44,2,57,5,175,5939.07313901644,-1,0.56,-0.17543859649122806,38.982669642553255
135,456346,7,1.2100000000000002,2,57,5,175,5939.07313901644,-1,-0.2100000000000002,-0.17543859649122806,38.982669642553255
1539,456335,7,1.0,4,57,1,175,5939.07313901644,0,0.0,-0.17543859649122806,38.982669642553255
487,225034,1,357.2099999999999,2,56,5,184,8121.495902777778,-2,22.790000000000077,-0.10714285714285714,3.7110751488095275
487,225034,2,380.25,2,54,3,178,8329.316111111111,0,51.75,0.3333333333333333,-43.17304197530865
487,225034,3,432.64000000000004,2,59,3,196,5997.971844444444,0,46.35999999999996,-0.2542372881355932,19.38563639359699
487,225034,4,479.60999999999996,2,62,3,181,7141.724391666667,0,-0.6099999999999568,-0.3064516129032258,6.240484722222229
487,225034,5,479.60999999999996,2,55,3,162,7528.634444444445,-1,-0.6099999999999568,-0.07272727272727272,5.1539381818181775
487,225034,6,479.60999999999996,2,53,2,158,7812.101044444445,-2,-479.60999999999996,0.32075471698113206,-35.34014915901895
487,225059,1,6.25,2,56,5,184,8121.495902777778,-5,-6.25,-0.10714285714285714,3.7110751488095275
487,225113,1,2.25,2,56,5,184,8121.495902777778,-5,-2.25,-0.10714285714285714,3.7110751488095275
487,225128,1,20.25,2,56,5,184,8121.495902777778,-2,-0.25,-0.10714285714285714,3.7110751488095275
487,225128,2,20.25,2,54,3,178,8329.316111111111,0,2.75,0.3333333333333333,-43.17304197530865
487,225128,3,23.04,2,59,3,196,5997.971844444444,0,0.9600000000000009,-0.2542372881355932,19.38563639359699
487,225128,4,24.010000000000005,2,62,3,181,7141.724391666667,0,1.9899999999999949,-0.3064516129032258,6.240484722222229
487,225128,5,26.009999999999998,2,55,3,162,7528.634444444445,-1,1.990000000000002,-0.07272727272727272,5.1539381818181775
487,225128,6,28.09,2,53,2,158,7812.101044444445,-1,3.91,0.32075471698113206,-35.34014915901895
487,225128,7,32.49,2,57,1,175,5939.07313901644,0,6.509999999999998,-0.17543859649122806,38.982669642553255
487,225160,1,1.0,2,56,5,184,8121.495902777778,-2,0.0,-0.10714285714285714,3.7110751488095275
487,225160,2,1.0,2,54,3,178,8329.316111111111,0,0.0,0.3333333333333333,-43.17304197530865
487,225160,3,1.2100000000000002,2,59,3,196,5997.971844444444,0,-0.2100000000000002,-0.2542372881355932,19.38563639359699
487,225160,4,1.6900000000000002,2,62,3,181,7141.724391666667,0,-0.6900000000000002,-0.3064516129032258,6.240484722222229
487,225160,5,1.6900000000000002,2,55,3,162,7528.634444444445,-3,-1.6900000000000002,-0.07272727272727272,5.1539381818181775
1659,225028,1,2.25,4,56,1,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
1659,225028,2,2.25,4,54,1,178,8329.316111111111,0,0.75,0.3333333333333333,-43.17304197530865
1659,225028,3,3.61,4,59,1,196,5997.971844444444,1,-1.6099999999999999,-0.2542372881355932,19.38563639359699
1659,225028,4,2.25,4,62,2,181,7141.724391666667,0,0.75,-0.3064516129032258,6.240484722222229
1659,225028,5,3.61,4,55,2,162,7528.634444444445,0,-0.6099999999999999,-0.07272727272727272,5.1539381818181775
1659,225028,6,3.61,4,53,2,158,7812.101044444445,-2,-3.61,0.32075471698113206,-35.34014915901895
1659,306947,4,1.0,4,62,2,181,7141.724391666667,0,0.0,-0.3064516129032258,6.240484722222229
1659,306947,5,1.2100000000000002,4,55,2,162,7528.634444444445,0,0.7899999999999998,-0.07272727272727272,5.1539381818181775
1659,306947,6,2.5600000000000005,4,53,2,158,7812.101044444445,0,0.4399999999999995,0.32075471698113206,-35.34014915901895
1659,306947,7,3.24,4,57,2,175,5939.07313901644,0,0.7599999999999998,-0.17543859649122806,38.982669642553255
1659,456379,7,1.44,4,57,2,175,5939.07313901644,0,0.56,-0.17543859649122806,38.982669642553255
263,270652,3,10.240000000000002,3,59,4,196,5997.971844444444,0,1.759999999999998,-0.2542372881355932,19.38563639359699
263,270652,4,12.25,3,62,4,181,7141.724391666667,-4,-12.25,-0.3064516129032258,6.240484722222229
263,270655,3,10.889999999999999,3,59,4,196,5997.971844444444,0,173.11,-0.2542372881355932,19.38563639359699
263,270655,4,184.95999999999998,3,62,4,181,7141.724391666667,-1,164.04000000000002,-0.3064516129032258,6.240484722222229
263,270655,5,349.69,3,55,3,162,7528.634444444445,0,125.31,-0.07272727272727272,5.1539381818181775
263,270655,6,475.24,3,53,3,158,7812.101044444445,0,104.75999999999999,0.32075471698113206,-35.34014915901895
263,270655,7,580.8100000000001,3,57,3,175,5939.07313901644,0,110.18999999999994,-0.17543859649122806,38.982669642553255
263,270657,3,25.0,3,59,4,196,5997.971844444444,0,102.0,-0.2542372881355932,19.38563639359699
263,270657,4,127.69000000000001,3,62,4,181,7141.724391666667,-1,185.31,-0.3064516129032258,6.240484722222229
263,270657,5,313.28999999999996,3,55,3,162,7528.634444444445,0,178.71000000000004,-0.07272727272727272,5.1539381818181775
263,270657,6,492.84,3,53,3,158,7812.101044444445,0,132.16000000000003,0.32075471698113206,-35.34014915901895
263,270657,7,625.0,3,57,3,175,5939.07313901644,0,204.0,-0.17543859649122806,38.982669642553255
263,270685,3,4.840000000000001,3,59,4,196,5997.971844444444,0,35.16,-0.2542372881355932,19.38563639359699
263,270685,4,40.96000000000001,3,62,4,181,7141.724391666667,-1,199.04,-0.3064516129032258,6.240484722222229
263,270685,5,240.25,3,55,3,162,7528.634444444445,0,320.75,-0.07272727272727272,5.1539381818181775
263,270685,6,561.6899999999999,3,53,3,158,7812.101044444445,0,302.31000000000006,0.32075471698113206,-35.34014915901895
263,270685,7,864.3599999999999,3,57,3,175,5939.07313901644,0,325.6400000000001,-0.17543859649122806,38.982669642553255
269,225157,1,1.0,4,56,2,184,8121.495902777778,0,1.0,-0.10714285714285714,3.7110751488095275
269,225157,2,2.25,4,54,2,178,8329.316111111111,-2,-2.25,0.3333333333333333,-43.17304197530865
269,225177,1,86.49000000000001,4,56,2,184,8121.495902777778,0,13.509999999999991,-0.10714285714285714,3.7110751488095275
269,225177,2,100.0,4,54,2,178,8329.316111111111,0,8.0,0.3333333333333333,-43.17304197530865
269,225177,3,108.16000000000001,4,59,2,196,5997.971844444444,1,3.839999999999989,-0.2542372881355932,19.38563639359699
269,225177,4,112.36,4,62,3,181,7141.724391666667,-3,-112.36,-0.3064516129032258,6.240484722222229
269,270661,3,1.9599999999999997,4,59,2,196,5997.971844444444,1,4.04,-0.2542372881355932,19.38563639359699
269,270661,4,6.25,4,62,3,181,7141.724391666667,-1,3.75,-0.3064516129032258,6.240484722222229
269,270661,5,10.889999999999999,4,55,2,162,7528.634444444445,2,9.110000000000001,-0.07272727272727272,5.1539381818181775
269,270661,6,20.25,4,53,4,158,7812.101044444445,0,-19.25,0.32075471698113206,-35.34014915901895
269,270661,7,1.9599999999999997,4,57,4,175,5939.07313901644,0,29.04,-0.17543859649122806,38.982669642553255
269,306936,4,6.25,4,62,3,181,7141.724391666667,-1,3.75,-0.3064516129032258,6.240484722222229
269,306936,5,10.889999999999999,4,55,2,162,7528.634444444445,2,0.11000000000000121,-0.07272727272727272,5.1539381818181775
269,306936,6,11.559999999999999,4,53,4,158,7812.101044444445,0,7.440000000000001,0.32075471698113206,-35.34014915901895
269,306936,7,19.360000000000003,4,57,4,175,5939.07313901644,0,22.639999999999997,-0.17543859649122806,38.982669642553255
269,346353,6,6.25,4,53,4,158,7812.101044444445,0,17.75,0.32075471698113206,-35.34014915901895
269,346353,7,24.010000000000005,4,57,4,175,5939.07313901644,0,7.989999999999995,-0.17543859649122806,38.982669642553255
269,346357,6,1.8225000000000002,4,53,4,158,7812.101044444445,0,0.17749999999999977,0.32075471698113206,-35.34014915901895
269,346357,7,2.5600000000000005,4,57,4,175,5939.07313901644,0,0.4399999999999995,-0.17543859649122806,38.982669642553255
1124,270639,3,1.2100000000000002,2,59,1,196,5997.971844444444,0,-0.2100000000000002,-0.2542372881355932,19.38563639359699
1124,270639,4,1.9599999999999997,2,62,1,181,7141.724391666667,0,0.04000000000000026,-0.3064516129032258,6.240484722222229
289,270654,3,1.0,3,59,6,196,5997.971844444444,-6,-1.0,-0.2542372881355932,19.38563639359699
289,270676,3,28.09,3,59,6,196,5997.971844444444,-2,184.91,-0.2542372881355932,19.38563639359699
289,270676,4,213.16,3,62,4,181,7141.724391666667,0,26.840000000000003,-0.3064516129032258,6.240484722222229
289,270676,5,240.25,3,55,4,162,7528.634444444445,-4,-240.25,-0.07272727272727272,5.1539381818181775
289,270678,3,2.5600000000000005,3,59,6,196,5997.971844444444,-6,-2.5600000000000005,-0.2542372881355932,19.38563639359699
289,270683,3,1.2100000000000002,3,59,6,196,5997.971844444444,-6,-1.2100000000000002,-0.2542372881355932,19.38563639359699
289,270684,3,1.0,3,59,6,196,5997.971844444444,-2,52.0,-0.2542372881355932,19.38563639359699
289,270684,4,53.29,3,62,4,181,7141.724391666667,0,69.71000000000001,-0.3064516129032258,6.240484722222229
289,270684,5,123.21,3,55,4,162,7528.634444444445,-4,-123.21,-0.07272727272727272,5.1539381818181775
289,270693,3,1.0,3,59,6,196,5997.971844444444,-6,-1.0,-0.2542372881355932,19.38563639359699
289,306939,4,77.44000000000001,3,62,4,181,7141.724391666667,0,-11.440000000000012,-0.3064516129032258,6.240484722222229
289,306939,5,66.4225,3,55,4,162,7528.634444444445,-2,-46.4225,-0.07272727272727272,5.1539381818181775
289,306940,4,40.96000000000001,3,62,4,181,7141.724391666667,0,49.03999999999999,-0.3064516129032258,6.240484722222229
289,306940,5,90.25,3,55,4,162,7528.634444444445,-2,11.75,-0.07272727272727272,5.1539381818181775
289,456332,7,1.6900000000000002,3,57,3,175,5939.07313901644,0,9.31,-0.17543859649122806,38.982669642553255
289,456334,7,19.360000000000003,3,57,3,175,5939.07313901644,0,136.64,-0.17543859649122806,38.982669642553255
289,456359,7,6.760000000000001,3,57,3,175,5939.07313901644,-3,-6.760000000000001,-0.17543859649122806,38.982669642553255
529,270640,3,4.0,3,59,1,196,5997.971844444444,0,1.0,-0.2542372881355932,19.38563639359699
511,225099,1,2.25,3,56,2,184,8121.495902777778,-2,-2.25,-0.10714285714285714,3.7110751488095275
511,225119,1,2.25,3,56,2,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
511,225119,2,2.25,3,54,2,178,8329.316111111111,-2,-2.25,0.3333333333333333,-43.17304197530865
511,237217,2,1.0,3,54,2,178,8329.316111111111,-1,0.0,0.3333333333333333,-43.17304197530865
511,237217,3,1.9599999999999997,3,59,1,196,5997.971844444444,2,3.04,-0.2542372881355932,19.38563639359699
511,327086,5,1.6900000000000002,3,55,1,162,7528.634444444445,0,2.3099999999999996,-0.07272727272727272,5.1539381818181775
511,327086,6,4.41,3,53,1,158,7812.101044444445,1,16.59,0.32075471698113206,-35.34014915901895
511,327086,7,21.159999999999997,3,57,2,175,5939.07313901644,1,14.840000000000003,-0.17543859649122806,38.982669642553255
511,456333,7,1.6900000000000002,3,57,2,175,5939.07313901644,1,0.30999999999999983,-0.17543859649122806,38.982669642553255
521,270691,3,3.61,3,59,1,196,5997.971844444444,0,3.39,-0.2542372881355932,19.38563639359699
521,270691,4,7.839999999999999,3,62,1,181,7141.724391666667,0,1.160000000000001,-0.3064516129032258,6.240484722222229
521,270691,5,9.610000000000001,3,55,1,162,7528.634444444445,0,-0.6100000000000012,-0.07272727272727272,5.1539381818181775
521,270691,6,9.610000000000001,3,53,1,158,7812.101044444445,0,30.39,0.32075471698113206,-35.34014915901895
521,270691,7,40.96000000000001,3,57,1,175,5939.07313901644,0,41.03999999999999,-0.17543859649122806,38.982669642553255
530,225184,1,2.25,2,56,1,184,8121.495902777778,0,1.75,-0.10714285714285714,3.7110751488095275
530,225184,2,4.0,2,54,1,178,8329.316111111111,0,0.0,0.3333333333333333,-43.17304197530865
530,225184,3,4.271111111111112,2,59,1,196,5997.971844444444,0,11.72888888888889,-0.2542372881355932,19.38563639359699
530,225184,4,16.4025,2,62,1,181,7141.724391666667,0,0.5975000000000001,-0.3064516129032258,6.240484722222229
530,225184,5,17.64,2,55,1,162,7528.634444444445,0,5.359999999999999,-0.07272727272727272,5.1539381818181775
530,225184,6,23.04,2,53,1,158,7812.101044444445,0,14.96,0.32075471698113206,-35.34014915901895
530,225184,7,38.440000000000005,2,57,1,175,5939.07313901644,1,21.559999999999995,-0.17543859649122806,38.982669642553255
1134,225041,1,9.0,2,56,3,184,8121.495902777778,-2,0.0,-0.10714285714285714,3.7110751488095275
1134,225041,2,9.0,2,54,1,178,8329.316111111111,2,-5.0,0.3333333333333333,-43.17304197530865
1134,225041,3,4.840000000000001,2,59,3,196,5997.971844444444,0,10.16,-0.2542372881355932,19.38563639359699
1134,225041,4,15.209999999999999,2,62,3,181,7141.724391666667,-1,0.7900000000000009,-0.3064516129032258,6.240484722222229
1134,225041,5,16.0,2,55,2,162,7528.634444444445,-2,-16.0,-0.07272727272727272,5.1539381818181775
1134,225102,1,2.25,2,56,3,184,8121.495902777778,-3,-2.25,-0.10714285714285714,3.7110751488095275
1134,225146,1,4.0,2,56,3,184,8121.495902777778,-3,-4.0,-0.10714285714285714,3.7110751488095275
1134,225146,3,8.41,2,59,3,196,5997.971844444444,0,1.5899999999999999,-0.2542372881355932,19.38563639359699
1134,225146,4,10.889999999999999,2,62,3,181,7141.724391666667,-1,1.1100000000000012,-0.3064516129032258,6.240484722222229
1134,225146,5,12.25,2,55,2,162,7528.634444444445,-1,-0.25,-0.07272727272727272,5.1539381818181775
1134,225146,6,12.96,2,53,1,158,7812.101044444445,0,16.04,0.32075471698113206,-35.34014915901895
1134,225146,7,29.160000000000004,2,57,1,175,5939.07313901644,0,8.839999999999996,-0.17543859649122806,38.982669642553255
1134,270677,3,3.61,2,59,3,196,5997.971844444444,0,0.3900000000000001,-0.2542372881355932,19.38563639359699
1134,270677,4,4.0,2,62,3,181,7141.724391666667,-3,-4.0,-0.3064516129032258,6.240484722222229
820,225063,1,117.7225,3,56,1,184,8121.495902777778,0,15.277500000000003,-0.10714285714285714,3.7110751488095275
820,225063,2,133.4025,3,54,1,178,8329.316111111111,0,26.597499999999997,0.3333333333333333,-43.17304197530865
820,225063,3,160.0225,3,59,1,196,5997.971844444444,0,11.977499999999992,-0.2542372881355932,19.38563639359699
820,225063,4,172.9225,3,62,1,181,7141.724391666667,0,24.077499999999986,-0.3064516129032258,6.240484722222229
820,225063,5,197.40250000000003,3,55,1,162,7528.634444444445,0,39.59749999999997,-0.07272727272727272,5.1539381818181775
820,225063,6,237.16000000000003,3,53,1,158,7812.101044444445,0,6.839999999999975,0.32075471698113206,-35.34014915901895
820,225063,7,244.9225,3,57,1,175,5939.07313901644,0,1.0774999999999864,-0.17543859649122806,38.982669642553255
1548,225057,1,4.0,4,56,1,184,8121.495902777778,0,0.0,-0.10714285714285714,3.7110751488095275
1548,225057,2,4.0,4,54,1,178,8329.316111111111,2,0.0,0.3333333333333333,-43.17304197530865
1548,225057,3,4.840000000000001,4,59,3,196,5997.971844444444,-1,0.15999999999999925,-0.2542372881355932,19.38563639359699
1548,270679,3,1.5211111111111113,4,59,3,196,5997.971844444444,-3,-1.5211111111111113,-0.2542372881355932,19.38563639359699
1548,270679,6,1.6900000000000002,4,53,1,158,7812.101044444445,0,1.3099999999999998,0.32075471698113206,-35.34014915901895
1548,270679,7,3.61,4,57,1,175,5939.07313901644,0,0.3900000000000001,-0.17543859649122806,38.982669642553255
1548,270701,3,1.6900000000000002,4,59,3,196,5997.971844444444,-1,0.30999999999999983,-0.2542372881355932,19.38563639359699
1161,225110,1,9.0,1,56,2,184,8121.495902777778,0,3.0,-0.10714285714285714,3.7110751488095275
1161,225110,2,12.25,1,54,2,178,8329.316111111111,-1,9.75,0.3333333333333333,-43.17304197530865
1161,225110,3,22.090000000000003,1,59,1,196,5997.971844444444,0,6.909999999999997,-0.2542372881355932,19.38563639359699
1161,225122,1,20.25,1,56,2,184,8121.495902777778,0,7.75,-0.10714285714285714,3.7110751488095275
1161,225122,2,28.09,1,54,2,178,8329.316111111111,-2,-28.09,0.3333333333333333,-43.17304197530865
980,225023,1,2.25,4,56,2,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
980,225023,2,2.25,4,54,2,178,8329.316111111111,0,2.75,0.3333333333333333,-43.17304197530865
980,225023,3,5.289999999999999,4,59,2,196,5997.971844444444,0,0.7100000000000009,-0.2542372881355932,19.38563639359699
980,225023,4,6.25,4,62,2,181,7141.724391666667,0,-0.25,-0.3064516129032258,6.240484722222229
980,225023,5,6.760000000000001,4,55,2,162,7528.634444444445,0,0.23999999999999932,-0.07272727272727272,5.1539381818181775
980,225023,6,7.839999999999999,4,53,2,158,7812.101044444445,-1,1.160000000000001,0.32075471698113206,-35.34014915901895
980,225067,1,9.0,4,56,2,184,8121.495902777778,0,0.0,-0.10714285714285714,3.7110751488095275
980,225067,2,9.0,4,54,2,178,8329.316111111111,0,1.0,0.3333333333333333,-43.17304197530865
980,225067,3,10.889999999999999,4,59,2,196,5997.971844444444,0,-0.8899999999999988,-0.2542372881355932,19.38563639359699
980,225067,4,10.889999999999999,4,62,2,181,7141.724391666667,0,1.1100000000000012,-0.3064516129032258,6.240484722222229
980,225067,5,12.25,4,55,2,162,7528.634444444445,0,-0.25,-0.07272727272727272,5.1539381818181775
980,225067,6,12.25,4,53,2,158,7812.101044444445,-2,-12.25,0.32075471698113206,-35.34014915901895
1550,225056,1,2.25,4,56,1,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
1550,225056,2,2.25,4,54,1,178,8329.316111111111,0,4.75,0.3333333333333333,-43.17304197530865
1550,225056,3,7.839999999999999,4,59,1,196,5997.971844444444,2,1.160000000000001,-0.2542372881355932,19.38563639359699
1550,225056,4,9.0,4,62,3,181,7141.724391666667,-3,-9.0,-0.3064516129032258,6.240484722222229
1550,306929,4,2.25,4,62,3,181,7141.724391666667,-1,-0.25,-0.3064516129032258,6.240484722222229
1550,306929,5,2.8899999999999997,4,55,2,162,7528.634444444445,-1,1.1100000000000003,-0.07272727272727272,5.1539381818181775
1550,306929,6,4.0,4,53,1,158,7812.101044444445,2,3.0,0.32075471698113206,-35.34014915901895
1550,306929,7,7.290000000000001,4,57,3,175,5939.07313901644,0,8.709999999999999,-0.17543859649122806,38.982669642553255
1550,306945,4,1.6900000000000002,4,62,3,181,7141.724391666667,-1,0.30999999999999983,-0.3064516129032258,6.240484722222229
1550,306945,5,2.5600000000000005,4,55,2,162,7528.634444444445,-2,-2.5600000000000005,-0.07272727272727272,5.1539381818181775
1550,306945,7,4.0,4,57,3,175,5939.07313901644,0,1.0,-0.17543859649122806,38.982669642553255
1550,456372,7,3.61,4,57,3,175,5939.07313901644,-3,-3.61,-0.17543859649122806,38.982669642553255
548,225088,1,4.0,2,56,1,184,8121.495902777778,0,0.0,-0.10714285714285714,3.7110751488095275
548,306943,4,2.8899999999999997,2,62,1,181,7141.724391666667,0,0.11000000000000032,-0.3064516129032258,6.240484722222229
548,306943,5,3.24,2,55,1,162,7528.634444444445,0,0.7599999999999998,-0.07272727272727272,5.1539381818181775
15,225121,1,1.0,1,56,2,184,8121.495902777778,0,0.0,-0.10714285714285714,3.7110751488095275
15,225174,1,9.0,1,56,2,184,8121.495902777778,0,3.0,-0.10714285714285714,3.7110751488095275
1545,225018,1,2.25,2,56,5,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
1545,225018,2,2.25,2,54,5,178,8329.316111111111,-2,3.75,0.3333333333333333,-43.17304197530865
1545,225018,3,6.760000000000001,2,59,3,196,5997.971844444444,-1,2.2399999999999993,-0.2542372881355932,19.38563639359699
1545,225018,4,9.610000000000001,2,62,2,181,7141.724391666667,1,0.3899999999999988,-0.3064516129032258,6.240484722222229
1545,225018,5,10.240000000000002,2,55,3,162,7528.634444444445,-1,-0.240000000000002,-0.07272727272727272,5.1539381818181775
1545,225018,6,10.889999999999999,2,53,2,158,7812.101044444445,0,-5.889999999999999,0.32075471698113206,-35.34014915901895
1545,225018,7,5.137777777777777,2,57,2,175,5939.07313901644,1,5.862222222222223,-0.17543859649122806,38.982669642553255
1545,225042,1,98.01,2,56,5,184,8121.495902777778,0,3.989999999999995,-0.10714285714285714,3.7110751488095275
1545,225042,2,102.00999999999999,2,54,5,178,8329.316111111111,-2,33.99000000000001,0.3333333333333333,-43.17304197530865
1545,225042,3,136.89,2,59,3,196,5997.971844444444,-1,42.110000000000014,-0.2542372881355932,19.38563639359699
1545,225042,4,179.56,2,62,2,181,7141.724391666667,1,7.439999999999998,-0.3064516129032258,6.240484722222229
1545,225042,5,187.68999999999997,2,55,3,162,7528.634444444445,-1,22.31000000000003,-0.07272727272727272,5.1539381818181775
1545,225042,6,210.25,2,53,2,158,7812.101044444445,0,-121.25,0.32075471698113206,-35.34014915901895
1545,225042,7,89.30249999999998,2,57,2,175,5939.07313901644,1,11.69750000000002,-0.17543859649122806,38.982669642553255
1545,225058,1,2.25,2,56,5,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
1545,225058,2,2.25,2,54,5,178,8329.316111111111,-5,-2.25,0.3333333333333333,-43.17304197530865
1545,225131,1,2.25,2,56,5,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
1545,225131,2,2.25,2,54,5,178,8329.316111111111,-5,-2.25,0.3333333333333333,-43.17304197530865
1545,225183,1,4.0,2,56,5,184,8121.495902777778,-5,-4.0,-0.10714285714285714,3.7110751488095275
1545,225183,3,10.889999999999999,2,59,3,196,5997.971844444444,-3,-10.889999999999999,-0.2542372881355932,19.38563639359699
1545,225183,5,14.44,2,55,3,162,7528.634444444445,-3,-14.44,-0.07272727272727272,5.1539381818181775
1545,237219,2,1.0,2,54,5,178,8329.316111111111,-5,-1.0,0.3333333333333333,-43.17304197530865
686,225149,1,2.25,3,56,3,184,8121.495902777778,0,-0.25,-0.10714285714285714,3.7110751488095275
686,225149,2,2.25,3,54,3,178,8329.316111111111,0,1.75,0.3333333333333333,-43.17304197530865
686,225149,3,4.6225,3,59,3,196,5997.971844444444,-1,1.3775000000000004,-0.2542372881355932,19.38563639359699
686,225149,4,6.760000000000001,3,62,2,181,7141.724391666667,1,0.23999999999999932,-0.3064516129032258,6.240484722222229
686,225149,5,7.839999999999999,3,55,3,162,7528.634444444445,0,-3.839999999999999,-0.07272727272727272,5.1539381818181775
686,225149,6,4.41,3,53,3,158,7812.101044444445,-1,2.59,0.32075471698113206,-35.34014915901895
686,225149,7,7.5625,3,57,2,175,5939.07313901644,1,-3.5625,-0.17543859649122806,38.982669642553255
686,225150,1,9.0,3,56,3,184,8121.495902777778,0,3.0,-0.10714285714285714,3.7110751488095275
686,225150,2,12.25,3,54,3,178,8329.316111111111,-3,-12.25,0.3333333333333333,-43.17304197530865
686,225150,5,2.25,3,55,3,162,7528.634444444445,0,0.75,-0.07272727272727272,5.1539381818181775
686,225150,6,3.24,3,53,3,158,7812.101044444445,-1,-0.2400000000000002,0.32075471698113206,-35.34014915901895
686,225150,7,3.61,3,57,2,175,5939.07313901644,1,1.3900000000000001,-0.17543859649122806,38.982669642553255
686,225171,1,1.0,3,56,3,184,8121.495902777778,0,1.0,-0.10714285714285714,3.7110751488095275
686,225171,2,2.25,3,54,3,178,8329.316111111111,0,9.75,0.3333333333333333,-43.17304197530865
686,225171,3,12.25,3,59,3,196,5997.971844444444,-3,-12.25,-0.2542372881355932,19.38563639359699
686,270638,3,2.8899999999999997,3,59,3,196,5997.971844444444,-1,0.11000000000000032,-0.2542372881355932,19.38563639359699
686,270638,4,3.24,3,62,2,181,7141.724391666667,1,-0.2400000000000002,-0.3064516129032258,6.240484722222229
686,270638,5,3.61,3,55,3,162,7528.634444444445,0,0.3900000000000001,-0.07272727272727272,5.1539381818181775
686,270638,6,4.41,3,53,3,158,7812.101044444445,-3,-4.41,0.32075471698113206,-35.34014915901895
1141,225154,1,1.0,3,56,1,184,8121.495902777778,0,1.0,-0.10714285714285714,3.7110751488095275
1141,225154,2,2.25,3,54,1,178,8329.316111111111,0,-0.25,0.3333333333333333,-43.17304197530865
1144,225091,1,571.2099999999999,2,56,1,184,8121.495902777778,0,-355.2099999999999,-0.10714285714285714,3.7110751488095275
1144,225091,4,54.760000000000005,2,62,1,181,7141.724391666667,0,12.239999999999995,-0.3064516129032258,6.240484722222229
1144,225091,5,67.24,2,55,1,162,7528.634444444445,0,59.760000000000005,-0.07272727272727272,5.1539381818181775
61,7986,1,1436.4099999999999,3,56,1,184,8121.495902777778,0,7.5900000000001455,-0.10714285714285714,3.7110751488095275
478,225178,1,4.0,3,56,1,184,8121.495902777778,1,0.0,-0.10714285714285714,3.7110751488095275
478,225178,2,4.0,3,54,2,178,8329.316111111111,-1,8.0,0.3333333333333333,-43.17304197530865
478,225178,3,12.25,3,59,1,196,5997.971844444444,0,4.75,-0.2542372881355932,19.38563639359699
478,225178,4,17.64,3,62,1,181,7141.724391666667,1,1.3599999999999994,-0.3064516129032258,6.240484722222229
478,225178,5,19.360000000000003,3,55,2,162,7528.634444444445,0,-0.360000000000003,-0.07272727272727272,5.1539381818181775
478,225178,6,19.360000000000003,3,53,2,158,7812.101044444445,-1,0.639999999999997,0.32075471698113206,-35.34014915901895
478,225178,7,20.25,3,57,1,175,5939.07313901644,1,0.75,-0.17543859649122806,38.982669642553255
478,237216,2,1.0,3,54,2,178,8329.316111111111,-2,-1.0,0.3333333333333333,-43.17304197530865
